gene;007 Control R_2017_06_27;011 Control R_2017_06_30;011 mQ80 R_2018_02_27;008 MQ6h2 23.03 R_2018_04_27;_009 MQ6_2 17.04 R_2018_04_27
Sacs;0.0001991241;0.0001748811;0.000104681;0.0000755724246434966;0.0000978141259900284
Zfp710;0.0000273084537642466;0.00004667177110396;0.0000274057657238334;0.000036765;0.0000387180915377196
Zfp711;0.0000075856816011796;5.86849192875237E-06;5.39129817518035E-06;0.0000032096396566736;8.49080954774552E-06
Zfp717;0.0000622025891296727;0.0000530235506033155;0.0000301014148114236;0.0000315128257200681;0.0000431333125025472
Mllt6;0.0000834424976129756;0.0000900986113767275;0.0000566086308393937;0.0000668188619434777;0.0000791343449849883
Mllt1;0.0000924694587183794;0.0000914103919255074;0.0001163622;0.0001085442;0.0001457023
Mllt3;0.0000157023609144418;0.0000125654768356815;0.0000157246196776094;0.0000169235545533699;0.000026831
Btg4;1.13785224017694E-06;2.55452001604515E-06;2.24637423965848E-06;1.16714169333585E-06;0
Btg3;0.0000213157652993147;0.000013463;0.0000139275202858826;0.0000102124898166887;0.0000135852952763928
Btg2;0.0000408868238303581;0.0000447386208215475;0.0000606521044707789;0.0000466856677334342;0.0000421144153568178
Btg1;0.0000433142419427355;0.0000469479354300189;0.0000395361866179892;0.0000431842426534266;0.0000292083848442446
Nupl2;9.86138608153349E-06;0.000006766;0.000004942;0.0000116714169333585;0.0000081511771658357
Npat;0.000033377;0.0000357632802246321;0.0000417825608576477;0.0000259689026767228;0.000039737
Ttc30a1;9.10281792141553E-07;0.000001657;1.34782454379509E-06;0.0000032096396566736;1.35852952763928E-06
Gga1;0.000074188;0.0000725621766719851;0.000071884;0.0000749888537968286;0.000098493390753848
Gga3;0.0000486242190635613;0.0000408032791752076;0.0000404347363138526;0.0000414335301134228;0.000049926
Gga2;0.0000294324446125769;0.000035211;0.0000161738945255411;0.000023051;0.0000217364724422285
Sorbs1;0.0002992551;0.0005077281;0.0001599418;0.000216213;0.0001076635
Sorbs3;0.0000603061687293778;0.0000735977928947061;0.0000687390517335495;0.0000659435056734758;0.0000468692687035553
Sorbs2;0.0001194745;0.0001255167;0.0001352317;0.0001520202;0.0001443438
Tshz2;0.0000472587963753489;0.0000693862869223074;0.0000202173681569263;0.0000566063721267889;0.0000173212514774009
Tshz3;0.0000141093677781941;0.0000121512303465931;0.000009884;0.0000303456840267322;0.0000108682362211143
Murc;1.44127950422412E-06;1.51890379332414E-06;8.98549695863392E-07;5.83570846667927E-07;5.77375049246695E-06
Bbof1;2.04813403231849E-06;3.65917732028089E-06;6.73912271897544E-06;0.0000140057003200303;0.0000105286038392044
Arhgef28;0.0000518860621520685;0.0000449457440660916;0.0000628984787104374;0.0000195496233633756;0.0000383784591558097
Malrd1;0.000000531;2.76164326058935E-07;0;1.16714169333585E-06;0
Trnt1;0.0000103165269776043;0.0000112536962869016;0.0000188695436131312;0.0000183824816700397;0.0000139249276583027
Arhgef26;0.0000466519418472546;0.000053921084663007;0.0000143767951338143;0.0000280114006400605;0.000010189
Mkl1;0.0001017998;0.000077326;0.0000575071805352571;0.0000405581738434209;0.0000638508877990463
Mkl2;0.000042404;0.0000347276640019111;0.0000220144675486531;0.0000207167650567114;0.0000336236058090723
LOC100363193;0.000004248;0.0000059375330102671;8.98549695863392E-07;5.83570846667927E-07;2.03779429145892E-06
Glp1r;0.000001062;6.21369733632603E-07;4.49274847931696E-07;5.83570846667927E-07;0.0000016981619095491
Lmna;0.000087918;0.0000898224470506686;0.0000736810750607981;0.0001231334;0.000085927
Vom1r46;3.03427264047184E-07;0;4.49274847931696E-07;0;0
Fndc3c1;2.80670219243645E-06;8.56109410782698E-06;0;2.33428338667171E-06;0
Zdbf2;0.0000841252089570818;0.0000885797075834033;0.0000745796247566615;0.0000361813924934115;0.000085927
Sorcs1;0.0001032411;0.0001316613;0.0000642463032542325;0.0001610656;0.00004619
Sorcs2;0.0003044134;0.0002158915;0.0003962604;0.0002369298;0.0004177478
Sorcs3;0.000092166;0.0000506071127502998;0.0001069274;0.0000606913680534644;0.0000774361830754391
Krtap2-4;0;0;0;0;0
LOC100363449;0;0;0;0;0
Prepl;0.0004095509;0.0003405106;0.0004852168;0.0003338025;0.0004405032
NEWGENE_1587253;0;0;0;2.91785423333964E-07;1.35852952763928E-06
Cdhr1;1.13785224017694E-06;3.45205407573669E-07;0.000013029;2.91785423333964E-06;6.79264763819642E-07
Cdhr2;0.0000135783700661115;0.0000177435579492866;4.04347363138526E-06;4.96035219667738E-06;0.000003736
Cdhr3;1.44127950422412E-06;1.44986271180941E-06;1.34782454379509E-06;0;0
Cdhr4;0.0000157782177304536;0.0000680054652920127;2.69564908759018E-06;0.0000315128257200681;2.37742667336875E-06
Cdhr5;6.82711344106164E-07;1.03561622272101E-06;8.98549695863392E-07;2.91785423333964E-07;6.79264763819642E-07
LOC100364877;0;0;0;0;0
Hist1h2bcl1;2.50327492838927E-06;0.0000065589027438997;5.39129817518035E-06;4.66856677334342E-06;2.71705905527857E-06
LOC103691749;0;0;0;0;0
LOC108348169;0;2.76164326058935E-07;5.39129817518035E-06;8.75356270001891E-07;0.0000016981619095491
LOC108348164;0;0;0;0;0
LOC108348167;0.0000209364812192557;0.0000183649276829192;0.0000170724442214044;3.79321050334153E-06;7.81154478392588E-06
LOC108348161;6.82711344106164E-07;4.83287570603136E-07;0.0000983911916970414;0.0001126292;0.0001253243
LOC108348163;0;0;0;0;0
LOC103691744;8.34424976129757E-07;6.90410815147337E-07;1.79709939172678E-06;5.83570846667927E-06;3.39632381909821E-06
LOC103693451;0;0;0;0;0
LOC103693455;6.06854528094368E-07;0;0;0;0
LOC103693456;0;0;0;0;0
LOC100359633;2.04813403231849E-06;0.0000111156141238721;4.49274847931696E-07;2.04249796333775E-06;0
LOC361990;0.0000101648133455807;9.87287465660692E-06;0.0000660434026459593;0.000079949205993506;0.0000753983887839802
LOC108348298;3.03427264047184E-07;7.59451896662071E-07;0.0000107825963503607;0.0000105042752400227;0.0000081511771658357
LOC108348293;4.55140896070776E-07;2.76164326058935E-07;4.49274847931696E-07;0;3.39632381909821E-07
LOC108348296;0;0;0;0;0
Zik1;0.0000188883471869372;0.0000169150649711098;6.28984787104374E-06;7.87820643001702E-06;0.0000112078686030241
LOC100362319;0;0;0;0;0
LOC100362315;4.39969532868417E-06;3.52109515725142E-06;8.98549695863392E-07;1.75071254000378E-06;0.0000016981619095491
Usp8;0.0000659195731142508;0.0000846443659370635;0.0000840143965632271;0.0001091277;0.0000991726555176677
LOC679822;2.27570448035388E-06;1.86410920089781E-06;4.49274847931696E-07;3.79321050334153E-06;2.71705905527857E-06
Usp2;0.0000521136326001039;0.0000399747861970308;0.0000530144320559401;0.0000309292548734001;0.000056379
Usp3;0.0000179780653947957;0.0000223693104107737;0.0000260579411800384;0.0000201331942100435;0.0000180005162412205
Usp4;0.0000767670978039376;0.0000831254621437394;0.0001109709;0.0000764477809134985;0.0001046068
Usp5;0.000235763;0.0001858586;0.0001904925;0.0001406406;0.0001776277
Usp7;0.0001355561;0.0001400844;0.0001621882;0.0001269267;0.0001073238
LOC108352616;0;0;0;0;0
LOC108352613;2.27570448035388E-07;0.000000069;0;0;6.79264763819642E-07
LOC108352618;0;2.07123244544201E-07;3.59419878345357E-06;0;0
Rpl38;2.19984766434208E-06;2.89972542361882E-06;0.000022913;0.0000253853318300548;0.0000271705905527857
Rpl39;0;2.76164326058935E-07;0.0000175217190693361;0.0000177989108233718;0.0000108682362211143
Rpl36;0.0000634921550018733;0.0000497095786906083;0.000104681;0.0000974563313935438;0.0000978141259900284
Rpl37;0.0000322391468050133;0.0000262356109755988;0.0000161738945255411;0.0000148810565900321;0.0000234346343517776
Rpl34;0.0000962622995189692;0.0000953457335718472;0.0001675795;0.000167193;0.0001171732
Rpl35;0.0001383628;0.0001107419;0.0001460143;0.0001517284;0.000145023
Rpl32;0.0001472381;0.0001373918;0.0002781011;0.0002436408;0.0002041191
Rpl30;0.0000520377757840921;0.0000505380716687851;0.0000238115669403799;0.0000461020968867662;0.0000400766210653589
Rpl31;0.0001291842;0.0001475408;0.0001037825;0.0001642752;0.0001575894
Anp32e;0.0001241776;0.0001029403;0.0001096231;0.0001275102;0.0001446834
Fam13b;0.0000653885754021682;0.0000886487486649181;0.0000274057657238334;0.0000738217121034928;0.0000217364724422285
Fam13c;0.000026018887892046;0.000018434;5.84057302311205E-06;4.37678135000945E-06;7.81154478392588E-06
Fam13a;0.0000114543792177812;0.0000118750660205342;0.0000157246196776094;0.0000154646274367001;0.0000210572076784089
Bcas2;0.0000207089107712203;0.0000204361601283612;0.0000125796957420875;0.0000522295907767795;0.0000183401486231303
Bcas3;0.0000440728101028535;0.0000492262911200051;0.0000673912271897544;0.0000580652992434588;0.0000458503715578258
Bcas1;0.0000551479052405757;0.0000279616380134672;0.0001159129;0.0000700285016001513;0.0000427936801206374
LOC103690902;0;0;0;0;0
Hist3h2bb;1.74470676827131E-06;1.86410920089781E-06;0.000035942;0.0000186742670933737;0.0000251327962613267
LOC103690904;0;0;0;0;0
Hist3h2ba;0.0000499137849357618;0.0000365227321212941;0.000058855;0.0000379321050334153;0.0000669075792362347
LOC100361756;0;0.000000069;1.34782454379509E-06;2.91785423333964E-07;6.79264763819642E-07
Mlycd;0.0000214674789313383;0.0000317588974967775;0.000035492712986604;0.0000379321050334153;0.0000251327962613267
Ldb3;6.06854528094368E-07;8.97534059691538E-07;0;2.91785423333964E-07;3.05669143718839E-06
Siglecl1;0;3.45205407573669E-07;0;0;0
Rpl3l;2.27570448035388E-07;2.76164326058935E-07;4.49274847931696E-07;1.45892711666982E-06;3.39632381909821E-07
Ttbk2;0.0001417005;0.0001375989;0.0001343332;0.0001514366;0.0001433249
Ttbk1;0.0001089304;0.0000673840955583801;0.0001172607;0.0000700285016001513;0.0001433249
Ncor2;0.0003260326;0.0003519714;0.0004456806;0.0004502249;0.0003304623
Ncor1;0.000259582;0.0002656701;0.0003234779;0.0002690262;0.0002798571
Pebp1;0.0004785807;0.0003468624;0.0005175646;0.0005319248;0.0007271529
Gkn1;0;0;4.49274847931696E-07;0;0
Gkn2;3.03427264047184E-07;4.14246489088402E-07;0;2.91785423333964E-07;3.39632381909821E-07
Gkn3;2.27570448035388E-07;0.000000069;2.69564908759018E-06;2.91785423333964E-07;3.39632381909821E-07
Magohb;5.23412030481393E-06;3.24493083119248E-06;2.69564908759018E-06;2.91785423333964E-06;0.000006453
Ankrd50;0.000080332368156492;0.0000703528620635136;0.0001159129;0.0000755724246434966;0.000132117
Ppme1;0.0001146196;0.0000927221724742874;0.0001833041;0.0000872438415768551;0.0001803448
Iqca1l;7.5856816011796E-08;0.000000069;0;0;0
Gltpd2;1.13785224017694E-06;3.10684866816302E-06;3.14492393552187E-06;2.04249796333775E-06;6.11338287437678E-06
Cep164;0.00001858491992289;0.0000278235558504377;7.18839756690713E-06;0.0000128385586266944;9.50970669347498E-06
Ankrd54;0.0000109233815056986;0.0000163627363189919;8.53622211070222E-06;0.0000210085504800454;0.0000105286038392044
Cep162;9.33038836945091E-06;0.0000123583535911373;7.18839756690713E-06;0.0000145892711666982;0.000006453
Fam234b;0.0001444314;0.0000978312125063777;0.0001352317;0.000112921;0.0001511364
Lrriq1;0.0000037928408005898;0.0000109084908793279;2.69564908759018E-06;6.71106473668116E-06;5.43411811055713E-06
Lrriq3;6.06854528094368E-07;8.97534059691538E-07;0;0;6.79264763819642E-07
Lrriq4;0;0;0;0;0
LOC102549174;6.06854528094368E-07;6.90410815147337E-07;4.49274847931696E-07;0;0
LOC102549173;0.000023439756147645;0.0000281687612580114;0.0000345941632907406;9.04534812335287E-06;0.000006453
Tinf2;0.000011909520113852;0.0000183649276829192;9.43477180656561E-06;0.0000175071254000378;0.0000152834571859419
Egf;2.95841582446005E-06;2.48547893453041E-06;8.98549695863392E-07;2.04249796333775E-06;0.0000016981619095491
Slc4a11;2.88255900844825E-06;2.14027352695675E-06;2.69564908759018E-06;0.0000064192793133472;2.03779429145892E-06
Slc4a10;0.0001439762;0.0000908580632733896;0.0001105216;0.0001120456;0.0001721936
LOC108353251;0.000000531;5.5232865211787E-07;4.49274847931696E-07;2.91785423333964E-07;3.39632381909821E-07
LOC108353256;0;0;0;2.91785423333964E-07;0
Olr1016;0;0;0;0;0
Olr1014;0;0;0;0;0
LOC108353258;2.27570448035388E-07;0;0;0;0
Olr1012;0;0;0;0;0
LOC108350501;0.0000732018274513832;0.0000582706727984353;0.0000143767951338143;0.0000107960606633567;0.0000115475009849339
Ptprz1;0.0013425898;0.0011662419;0.0016883749;0.0017302876;0.0012097705
Pold1;5.61340438487291E-06;5.79945084723763E-06;6.73912271897544E-06;4.66856677334342E-06;7.13228002010624E-06
Pold2;0.000014488651858253;0.0000125654768356815;0.0000157246196776094;0.0000154646274367001;0.0000180005162412205
Pold3;8.95110428939193E-06;0.0000107704087162985;0.000010333321502429;6.71106473668116E-06;6.79264763819642E-06
Pold4;5.46169075284932E-06;5.17808111360503E-06;4.49274847931696E-06;2.33428338667171E-06;3.39632381909821E-06
Hdac1;0.0000325425740690605;0.0000379725948331035;0.0000453767596411013;0.0000303456840267322;0.000026491325788966
LOC103694104;1.51713632023592E-07;0;4.49274847931696E-07;0;0.0000016981619095491
Hdac2;0.0000908764655821316;0.0000748405323619713;0.0000507680578162816;0.0000609831534767984;0.000082191
Hdac5;0.0001258465;0.0001248263;0.0001931882;0.0001473516;0.0001891752
Hdac4;0.0001838011;0.0001717052;0.0002237389;0.0001800316;0.0002424975
Hdac7;0.000022757;0.0000330016369640427;0.0000256086663321067;0.0000268442589467246;0.0000112078686030241
Hdac6;0.0001193986;0.0001077731;0.0000498695081204182;0.0000461020968867662;0.0000512844896683829
Hdac9;0.0000770705250679848;0.0000793972437419438;0.0001064781;0.0000784902788768362;0.0001562309
Hdac8;0.0000104682406096279;0.0000167079417265656;8.98549695863392E-06;0.0000175071254000378;0.00001901941338695
Gmpr;0.000031784;0.0000271331450352903;0.00002650721602797;0.00004085;0.0000475485334673749
Gmps;0.000042404;0.0000383868413221919;0.0000377390872262624;0.0000472692385801021;0.0000393973563015392
RGD1563861;0.0000437693828388063;0.000038663;0.000013029;0.0000224674775967152;0.0000173212514774009
Lix1l;0.0000578787506170004;0.0000548876598042133;0.0000485216835766232;0.0000770313517601664;0.0000764172859297097
Ikzf5;0.0000386111193500042;0.0000408032791752076;0.0000480724087286915;0.0000758642100668305;0.0000326047086633428
Ikzf4;0.0000075856816011796;6.42082058087024E-06;3.59419878345357E-06;0.0000032096396566736;4.07558858291785E-06
Ikzf1;0.000002124;0.0000186410920089781;1.79709939172678E-06;2.91785423333964E-06;3.05669143718839E-06
Ikzf3;0;2.76164326058935E-07;0;0;1.35852952763928E-06
Ikzf2;0.000011530236033793;0.0000144295860365793;0.0000116811460462241;0.0000169235545533699;0.0000203779429145892
H2afv;0.0004307909;0.0003539736;0.0005957384;0.0005468059;0.0006544716
Mbtd1;0.0000350458489974498;0.0000405271148491487;0.000009884;0.0000213003359033793;0.0000146041924221223
H2afx;0.0000544651938964696;0.0000428745116206496;0.0000772752738442517;0.000039682817573419;0.0000621527258894972
H2afy;0.0000685745616746636;0.0000709051907156315;0.0000691883265814812;0.000072071;0.0000842288307136356
H2afz;0.0000829114999008931;0.000082297;0.000082666572019432;0.0000630256514401361;0.0000709831678191525
H2afj;7.5856816011796E-08;5.5232865211787E-07;8.98549695863392E-07;4.96035219667738E-06;3.05669143718839E-06
Dclk2;0.0001850148;0.0002062948;0.000143768;0.0001240088;0.0001759296
Theg;4.55140896070776E-07;9.66575141206272E-07;4.49274847931696E-07;5.83570846667927E-07;1.35852952763928E-06
Fgf19;0;0;0;0;0
Fgf18;1.51713632023592E-06;1.10465730423574E-06;0;5.83570846667927E-07;1.01889714572946E-06
Fgf13;0.0003357423;0.000277269;0.0003014634;0.000240723;0.000547827
Fgf12;0.0001095372;0.000084092;0.0000790723732359785;0.000095997404276874;0.0001124183
Fgf11;0.000036563;0.0000219550639216853;0.0000507680578162816;0.0000280114006400605;0.0000954366993166596
Fgf10;1.51713632023592E-07;2.07123244544201E-07;4.49274847931696E-07;2.91785423333964E-07;0
Fgf17;7.5856816011796E-08;1.38082163029467E-07;0;0;6.79264763819642E-07
Fgf16;0;0.000000069;0;2.91785423333964E-07;0
Fgf14;0.0000345148512853672;0.000035211;0.0000381883620741941;0.0000338471091067398;0.0000431333125025472
Olr321;0;0;0;0;0
Olr322;0;0;0;0;0
Olr323;0;0;0;0;0
Olr324;0;0;0;0;0
Olr325;0;0;0;0;0
Olr326;0;0;0;0;0
Olr327;0;0;0;0;0
Olr329;0;0;0;0;0
Dpcr1;0;0;0;0;0
Prss46;7.5856816011796E-08;0.000000069;0;0;0
Prss47;0;0;0;0;0
Prss44;0;0;0;0;0
Prss45;0;0;0;0;0
Prss42;0;0;0;0;0
Lvrn;2.19984766434208E-06;2.62356109755988E-06;8.98549695863392E-07;0;1.35852952763928E-06
Faap100;0.0000226053311715152;0.0000229906801444063;0.000025159391484175;0.0000140057003200303;0.0000213968400603187
Prss41;0;0;0;0;0
Prss48;0;1.38082163029467E-07;5.84057302311205E-06;8.75356270001891E-07;0.0000016981619095491
LOC103690173;0.000000531;0;2.69564908759018E-06;2.91785423333964E-06;3.39632381909821E-06
LOC103690172;0;0;0;0;0
LOC103690170;3.03427264047184E-07;0;1.34782454379509E-06;2.33428338667171E-06;0.000003736
Phc1;0.000055072;0.0000497095786906083;0.0000453767596411013;0.0000586488700901267;0.0000675868440000543
LOC102556277;9.10281792141553E-07;1.44986271180941E-06;8.98549695863392E-07;0;1.35852952763928E-06
Phc3;0.0001445831;0.0001525808;0.000143768;0.0001342213;0.0001586083
Phc2;0.0000810150795005982;0.0000929292957188316;0.0001244491;0.0001091277;0.0000774361830754391
LOC103690178;0.0000145645086742648;0.0000140843806290057;0.0000112318711982924;8.46177727668495E-06;7.47191240201606E-06
Golt1b;0.0000205571971391967;0.0000180887633568602;0.0000143767951338143;0.0000186742670933737;0.0000176608838593107
Golt1a;7.5856816011796E-08;0;0;0;0
RGD1564845;1.51713632023592E-07;0.000000069;0;2.91785423333964E-07;0
Mpa2l;0.0000163092154425361;0.0000863703929749319;1.79709939172678E-06;0.0000137139148966963;3.05669143718839E-06
LOC100911865;4.55140896070776E-07;6.21369733632603E-07;1.79709939172678E-06;2.04249796333775E-06;2.03779429145892E-06
LOC100911867;2.27570448035388E-07;4.83287570603136E-07;0;2.62606881000567E-06;7.13228002010624E-06
LOC100911860;0.0000134266564340879;0.0000186410920089781;4.49274847931696E-07;1.45892711666982E-06;6.79264763819642E-07
Chmp3;0.0000305702968527538;0.0000457742370442684;0.0000296521399634919;0.000039974602996753;0.0000597752992161285
Chmp7;0.0000763878137238786;0.0000721479301828967;0.0000624492038625057;0.0000989152585102137;0.000077775815457349
Chmp6;0.0000177504949467603;0.0000205052012098759;0.0000166231693734727;0.000023051;0.0000312461791357035
Chmp5;0.0000624301595777081;0.0000536449203369481;0.0000350434381386723;0.0000589406555134606;0.000069285
Recql5;0.0000122129473778992;0.0000140843806290057;0.0000211159178527897;0.0000215921213267133;0.000010189
Recql4;3.41355672053082E-06;2.07123244544201E-06;6.28984787104374E-06;0.000004085;4.07558858291785E-06
Gcnt7;0.000000531;4.83287570603136E-07;2.69564908759018E-06;2.91785423333964E-07;3.39632381909821E-07
Gcnt6;5.53754756886111E-06;0.000011737;8.98549695863392E-07;0.0000032096396566736;3.39632381909821E-07
Gcnt1;2.95841582446005E-06;0.0000113227373684163;3.14492393552187E-06;7.29463558334909E-06;1.35852952763928E-06
Fam170b;7.5856816011796E-08;0;0;0;0
Fam170a;0;0;0;0;0
Gcnt2;0.0000125922314579581;0.000026857;4.04347363138526E-06;0.0000125467732033604;3.39632381909821E-06
Ythdc2;0.0000204813403231849;0.0000204361601283612;0.0000134782454379509;0.0000113796315100246;0.0000163023543316714
Mark4;0.0001392731;0.0001148153;0.0001644346;0.000144142;0.0001810241
LOC100910401;0;2.76164326058935E-07;0;0;3.39632381909821E-07
Mark1;0.000128729;0.0000859561464858435;0.0001415216;0.0000860766998835192;0.0001158146
Mark2;0.000095352;0.000083954;0.0000840143965632271;0.0000831588456501796;0.0001226073
LOC100910402;0;0;0;0;0
LOC100910409;0;0;0;0;0
Nmd3;0.0000185090631068782;0.0000195386260686696;0.0000166231693734727;0.000012255;0.0000142645600402125
Extl1;0.0000131990859860525;0.0000107704087162985;0.000017971;0.0000265524735233907;0.0000251327962613267
Extl2;0.0000485483622475495;0.0000399747861970308;0.0000377390872262624;0.0000493117365434398;0.0000465296363216454
Extl3;0.0001664299;0.0001786093;0.0001091738;0.0001377227;0.0001599669
Tia1;0.0000330735717811431;0.000038732;0.0000332463387469455;0.0000297621131800643;0.0000326047086633428
Tmem160;0.000022681187987527;0.0000142224627920351;0.000025159391484175;0.0000169235545533699;0.0000292083848442446
Tmem163;0.0000159299313624772;9.94191573812165E-06;0.0000449274847931696;0.0000248017609833869;0.0000601149315980383
Tmem165;0.000022757;0.0000300328704589092;0.0000184202687651995;0.0000341388945300737;0.0000135852952763928
Tmem164;0.0000419488192545232;0.0000383868413221919;0.000053913;0.00004902;0.0000458503715578258
Tmem169;0.000022757;0.0000171912292971687;0.0000485216835766232;0.0000201331942100435;0.0000186797810050401
Tmem168;0.0000177504949467603;0.0000312756099261744;0.0000197680933089946;0.0000382238904567492;0.000016981619095491
LOC103691226;0;0;0;0;0
Tbc1d8;0.000012288804193911;0.000017881640112316;0.0000112318711982924;0.000012255;0.0000180005162412205
Tbc1d9;0.0001097648;0.0001067375;0.0001109709;0.0000986234730868797;0.0001222677
Tbc1d1;0.0000428591010466648;0.0000481216338157694;0.0000417825608576477;0.0000227592630200492;0.0000315858115176133
Tbc1d2;1.66884995225951E-06;3.10684866816302E-06;4.49274847931696E-06;1.45892711666982E-06;1.01889714572946E-06
Tbc1d4;6.22025891296728E-06;0.0000113917784499311;0;1.16714169333585E-06;0
Tbc1d5;0.0000590166028571773;0.0000647605344608202;0.0000849129462590905;0.0000627338660168022;0.0000543411811055713
Tbc1d7;0.0000176746381307485;0.0000243024606931863;0.0000224637423965848;0.000023051;0.000016981619095491
Paqr6;3.03427264047184E-06;6.07561517329657E-06;4.49274847931696E-07;5.83570846667927E-06;2.71705905527857E-06
Akirin2;0.0000564374711127763;0.0000617917679556867;0.0000633477535583691;0.0000568981575501229;0.0000604545639799481
Akirin1;0.0000639472958979441;0.0000541282079075512;0.0000417825608576477;0.0000455185260400983;0.0000716624325829722
Ap3m1;0.0000410385374623817;0.0000515736878915061;0.0000575071805352571;0.000047561;0.0000407558858291785
Crhbp;0.0000185090631068782;0.0000063517794993555;0.0000112318711982924;3.50142508000756E-06;7.47191240201606E-06
Limd2;0.0000309495809328128;0.0000309304045186007;0.000041333286009716;0.0000283031860633945;0.0000387180915377196
Limd1;0.0000216191925633619;0.000033692;0.0000215651927007214;0.000040266388420087;0.0000149438248040321
Nop58;0.0000442245237348771;0.0000365227321212941;0.0000269564908759017;0.0000437678135000945;0.0000441522096482767
Acsf2;0.0000293565877965651;0.00003528;0.0000220144675486531;0.0000306374694500662;0.0000213968400603187
Nop56;2.57913174440107E-06;2.14027352695675E-06;0.000017971;0.0000268442589467246;0.0000312461791357035
LOC100909900;0;0;0;0;0
Sarnp;0.0000341355672053082;0.0000325873904749543;0.0000116811460462241;0.0000224674775967152;0.0000241138991155973
Cdk13;0.0000718364047631709;0.0000829183388991952;0.0000745796247566615;0.000064484578556806;0.0000896629488241927
Kcnip4;0.0000213157652993147;0.000015189;0.000020666643004858;9.33713354668684E-06;0.0000346425029548017
Kcnip3;0.0000404316829342873;0.0000325183493934396;0.00002650721602797;0.0000341388945300737;0.0000573978725427597
Kcnip2;0.000001062;9.66575141206272E-07;0.0000323477890510821;0.0000297621131800643;0.000049246695376924
Kcnip1;0.0000171436404186659;0.0000143605449550646;0.0000202173681569263;0.0000148810565900321;0.0000180005162412205
Tpcn1;0.0000618991618656256;0.0000718027247753231;0.000061999929014574;0.0000822834893801777;0.0000696246382915133
Tpcn2;0.0000057651180168965;0.000013463;1.34782454379509E-06;7.58642100668305E-06;5.77375049246695E-06
Tcirg1;0.0000250327492838927;0.000057166;0.0000242608417883116;0.000039682817573419;0.0000081511771658357
LOC100912009;0;0;8.98549695863392E-07;1.45892711666982E-06;3.39632381909821E-07
LOC100912008;0.0000177504949467603;0.0000136701341399173;6.28984787104374E-06;0.0000105042752400227;0.0000156230895678518
Ltbp3;0.000072519116107277;0.0001234455;0.0000903042444342709;0.0001035838;0.000055020445869391
Ltbp2;1.13785224017694E-06;1.38082163029467E-06;0;2.91785423333964E-07;0
Ltbp1;8.26839294528577E-06;0.0000145676681996088;2.24637423965848E-06;0.000016048198283368;5.77375049246695E-06
LOC108349419;0;0.000000069;0;0;0
Scnn1a;0;0.000000069;3.59419878345357E-06;8.75356270001891E-07;1.01889714572946E-06
Chadl;0.00003421142402132;0.0000713884782862347;4.04347363138526E-06;0.0000195496233633756;0.0000125663981306634
Defal1;0;0;0;0;0
Secisbp2;0.0000165367858905715;0.0000185720509274634;0.000013029;0.0000274278297933926;0.0000146041924221223
Cacna1h;0.0001403351;0.0000970027195282009;0.0001621882;0.0001027085;0.0001395889
Cacna1i;0.0001687814;0.0001148844;0.0001590433;0.0001117538;0.0001579291
Tshz1;0.0000544651938964696;0.0000557161527823901;0.0000399854614659209;0.0000335553236834058;0.000026831
Calhm1;0;0;0;0;0
Calhm3;7.5856816011796E-08;5.5232865211787E-07;0;8.75356270001891E-07;0
Calhm2;2.19984766434208E-06;4.69479354300189E-06;0;2.91785423333964E-06;3.39632381909821E-06
Cacna1a;0.0002822632;0.0002003572;0.0002978692;0.0001858673;0.0002778193
Cacna1b;0.0002157368;0.0001752953;0.0002821446;0.0001391816;0.0002615169
Cacna1c;0.0003298254;0.0002515857;0.0004038981;0.0002001648;0.0003637463
Cacna1d;0.0001074133;0.0000926531313927726;0.0001037825;0.0000583570846667927;0.0001097013
Cacna1e;0.0004882903;0.0003622586;0.0004946516;0.0003390547;0.0006028475
Cacna1f;7.5856816011796E-08;1.38082163029467E-07;4.49274847931696E-07;0;3.39632381909821E-07
Cacna1g;0.0001080201;0.0000656580685205118;0.0001298404;0.0000668188619434777;0.0001287207
Impad1;3.03427264047184E-07;2.76164326058935E-07;0.0000876085953466807;0.0000752806392201626;0.000085247727859365
Cacna1s;0.000000531;7.59451896662071E-07;0;0;3.39632381909821E-07
RGD1562871;0;2.76164326058935E-07;0;0;0
Xrn1;0.0000724432592912652;0.0000780854631931638;0.0000876085953466807;0.0000612749389001323;0.0000611338287437677
Xrn2;0.0000500654985677854;0.0000617917679556867;0.0000242608417883116;0.000039974602996753;0.0000261516934070562
Pde11a;3.64112716856621E-06;0.0000130487644062847;0;6.12749389001324E-06;2.03779429145892E-06
RGD1564433;5.08240667279034E-06;2.76164326058935E-06;3.14492393552187E-06;2.33428338667171E-06;3.05669143718839E-06
Dynlrb2;4.55140896070776E-07;5.66136868420816E-06;2.24637423965848E-06;8.75356270001891E-06;1.01889714572946E-06
Dynlrb1;0.0001083994;0.0000914794330070222;0.0001154636;0.0001111702;0.0001378907
Phb;0.0000661471435622861;0.0000526093041142271;0.0000584057302311205;0.0000697367161768173;0.000055020445869391
Cnot9;0.0000395214011421457;0.00004536;0.000040884;0.000043476;0.000049246695376924
Cnot8;0.000046500228215231;0.000062206;0.0000372898123783308;0.0000437678135000945;0.0000570582401608499
RGD1305455;0.0000486242190635613;0.0000359704034691763;0.0000543622565997352;0.0000277196152167265;0.0000954366993166596
Cnot3;0.0000417212488064878;0.0000410104024197518;0.0000453767596411013;0.0000309292548734001;0.000058756402070399
